91132,Chamarande,25693.6
91135,Champcueil,25329.1
91136,Champlan,23413.5
91137,Champmotteux,23341.9
91145,Chatignonville,
91148,Chauffour-lès-Étréchy,29038.3
91156,Cheptainville,26765.2
91159,Chevannes,25895.7
91161,Chilly-Mazarin,21875.5
91174,Corbeil-Essonnes,17142
91175,Corbreuse,23953.5
91179,Le Coudray-Montceaux,23903.8
91180,Courances,27399
91182,Courcouronnes,18517.5
91184,Courdimanche-sur-Essonne,26543.9
91186,Courson-Monteloup,28129
91191,Crosne,24102
91195,Dannemois,25380.8
91198,D'Huison-Longueville,26158.8
91200,Dourdan,21093.3
91201,Draveil,24024
91204,Écharcon,26918.9
91207,Égly,21555.3
91215,Épinay-sous-Sénart,17402.4
91216,Épinay-sur-Orge,26109
91222,Estouches,25004.6
91223,Étampes,18229.3
91225,Étiolles,31921.6
91226,Étréchy,24901.9
91228,Évry,16686.2
91232,La Ferté-Alais,23910.7
91235,Fleury-Mérogis,18771.1
91240,Fontaine-la-Rivière,25808.2
91243,Fontenay-lès-Briis,27960.4
91244,Fontenay-le-Vicomte,25749.7
91247,La Forêt-le-Roi,24330.5
91248,La Forêt-Sainte-Croix,23908.8
91249,Forges-les-Bains,27369
91272,Gif-sur-Yvette,33210.5
91273,Gironville-sur-Essonne,23358.9
91274,Gometz-la-Ville,30913.3
91275,Gometz-le-Châtel,29362.5
91284,Les Granges-le-Roi,24884.3
91286,Grigny,13095
91292,Guibeville,27686.7
91293,Guigneville-sur-Essonne,25562.9
91294,Guillerval,24335.7
91312,Igny,29411.3
91315,Itteville,25312.4
91318,Janville-sur-Juine,26595.3
91319,Janvry,29360
91326,Juvisy-sur-Orge,22400
91330,Lardy,26204.8
91332,Leudeville,28130
91333,Leuville-sur-Orge,25416.7
91338,Limours,27807.4
91339,Linas,24377.4
91340,Lisses,24156.7
91345,Longjumeau,21583
91347,Longpont-sur-Orge,27439.4
91359,Maisse,22834.8
91363,Marcoussis,27302.8
91374,Marolles-en-Beauce,23370.5
91376,Marolles-en-Hurepoix,25917.6
91377,Massy,22315.2
91378,Mauchamps,28599.1
91386,Mennecy,25778.7
91390,Méréville,22306.4
91393,Mérobert,23045.3
91399,Mespuits,23214.7
91405,Milly-la-Forêt,24385.2
91408,Moigny-sur-École,25760.7
91411,Les Molières,32068.9
91412,Mondeville,25846
91414,Monnerville,23168
91421,Montgeron,23059.3
91425,Montlhéry,24597
91432,Morangis,24133.6
91433,Morigny-Champigny,25468.6
91434,Morsang-sur-Orge,23070
91435,Morsang-sur-Seine,34171.3
91441,Nainville-les-Roches,26447.3
91457,La Norville,27410
91458,Nozay,27857.8
91461,Ollainville,25707.9
91463,Oncy-sur-École,24838.7
91468,Ormoy,24352.5
91469,Ormoy-la-Rivière,26574.4
91471,Orsay,30838.2
91473,Orveau,25387.6
91477,Palaiseau,26359
91479,Paray-Vieille-Poste,23849.5
91482,Pecqueuse,28518.1
91494,Le Plessis-Pâté,27100
91495,Plessis-Saint-Benoist,23875.5
91507,Prunay-sur-Essonne,24681
91508,Puiselet-le-Marais,26391.6
91511,Pussay,20725.3
91514,Quincy-sous-Sénart,22056.3
91519,Richarville,26810.7
91521,Ris-Orangis,18869
91525,Roinville,26529.3
91526,Roinvilliers,
91533,Saclas,22217
91534,Saclay,32083.6
91538,Saint-Aubin,38125.7
91540,Saint-Chéron,24608
91544,Saint-Cyr-la-Rivière,25364.8
91546,Saint-Cyr-sous-Dourdan,27677.5
91547,Saint-Escobille,22237.6
91549,Sainte-Geneviève-des-Bois,22222
91552,Saint-Germain-lès-Arpajon,22117.8
91553,Saint-Germain-lès-Corbeil,28132
91556,Saint-Hilaire,27084
91560,Saint-Jean-de-Beauregard,25336.3
91568,Saint-Maurice-Montcouronne,30477.5
91570,Saint-Michel-sur-Orge,21954
91573,Saint-Pierre-du-Perray,24426
91577,Saintry-sur-Seine,25870
91578,Saint-Sulpice-de-Favières,32417.8
91579,Saint-Vrain,26869
91581,Saint-Yon,29462.8
91587,Saulx-les-Chartreux,25740.5
91589,Savigny-sur-Orge,23965
91593,Sermaise,27169.5
91599,Soisy-sur-École,26067.5
91600,Soisy-sur-Seine,29376.5
91602,Souzy-la-Briche,27345.2
91613,Congerville-Thionville,22954.3
91617,Tigery,26133.8
91619,Torfou,28906
91629,Valpuiseaux,25345.3
91630,Le Val-Saint-Germain,29165.3
91631,Varennes-Jarcy,29515.2
91634,Vaugrigneuse,26585.1
91635,Vauhallan,35336.8
91639,Vayres-sur-Essonne,24795.5
91645,Verrières-le-Buisson,33230.5
91648,Vert-le-Grand,26007.3
91649,Vert-le-Petit,24739.3
91654,Videlles,26257.1
91657,Vigneux-sur-Seine,19318.1
91659,Villabé,23619.5
91661,Villebon-sur-Yvette,27447.6
91662,Villeconin,27896.7
91665,La Ville-du-Bois,25548
91666,Villejust,26859
91667,Villemoisson-sur-Orge,28524.4
91671,Villeneuve-sur-Auvers,27895.2
91679,Villiers-le-Bâcle,31899.2
91685,Villiers-sur-Orge,26338.4
91687,Viry-Châtillon,20460.3
91689,Wissous,26400.5
91691,Yerres,25765.7
91692,Les Ulis,18183.3
92002,Antony,28763.3
92004,Asnières-sur-Seine,23587.3
92007,Bagneux,18279
92009,Bois-Colombes,27570
92012,Boulogne-Billancourt,30904.5
92014,Bourg-la-Reine,30933
92019,Châtenay-Malabry,23700
92020,Châtillon,27102
92022,Chaville,29211.7
92023,Clamart,25760
92024,Clichy,18249
92025,Colombes,20851.3
92026,Courbevoie,28725.7
92032,Fontenay-aux-Roses,24912
92033,Garches,33403.3
92035,La Garenne-Colombes,28774
92036,Gennevilliers,16514.1
92040,Issy-les-Moulineaux,29836.7
92044,Levallois-Perret,30012.7
92046,Malakoff,22568
92047,Marnes-la-Coquette,37161.6
92048,Meudon,27662.7
92049,Montrouge,26430.7
92050,Nanterre,18997.5
92051,Neuilly-sur-Seine,42765.6
92060,Le Plessis-Robinson,27178.6
92062,Puteaux,25928
92063,Rueil-Malmaison,30029
92064,Saint-Cloud,36193.5
92071,Sceaux,33763.3
92072,Sèvres,30399.5
92073,Suresnes,27973.3
92075,Vanves,27371.4
92076,Vaucresson,37881.3
92077,Ville-d'Avray,35161
92078,Villeneuve-la-Garenne,16795.2
93001,Aubervilliers,13061
93005,Aulnay-sous-Bois,17036.3
93006,Bagnolet,16230.5
93007,Le Blanc-Mesnil,15706.5
93008,Bobigny,14319
93010,Bondy,16015.3
93013,Le Bourget,16191.3
93014,Clichy-sous-Bois,13060
93015,Coubron,25376.7
93027,La Courneuve,13327.9
93029,Drancy,16628.7
93030,Dugny,15778.1
93031,Épinay-sur-Seine,15720.8
93032,Gagny,21139.3
93033,Gournay-sur-Marne,27666.3
93039,L'Île-Saint-Denis,15259.1
93045,Les Lilas,22024.4
93046,Livry-Gargan,20404.7
93047,Montfermeil,18454.8
93048,Montreuil,17872.2
93049,Neuilly-Plaisance,23658.7
93050,Neuilly-sur-Marne,19342.8
93051,Noisy-le-Grand,20692.5
93053,Noisy-le-Sec,16126.5
93055,Pantin,15786
93057,Les Pavillons-sous-Bois,20751.3
93059,Pierrefitte-sur-Seine,14227.4
93061,Le Pré-Saint-Gervais,18297.1
93062,Le Raincy,26574.3
93063,Romainville,17033.9
93064,Rosny-sous-Bois,19743.8
93066,Saint-Denis,14261.6
93070,Saint-Ouen,16515
93071,Sevran,15603.2
93072,Stains,14233.5
93073,Tremblay-en-France,19938.1
93074,Vaujours,22519.2
93077,Villemomble,21012.8
93078,Villepinte,17839.6
93079,Villetaneuse,14735.7
94001,Ablon-sur-Seine,22915.6
94002,Alfortville,19468
94003,Arcueil,21215.3
94004,Boissy-Saint-Léger,19567.1
94011,Bonneuil-sur-Marne,17534.4
94015,Bry-sur-Marne,28935
94016,Cachan,22880.5
94017,Champigny-sur-Marne,18942.4
94018,Charenton-le-Pont,26772
94019,Chennevières-sur-Marne,21561.7
94021,Chevilly-Larue,20690.7
94022,Choisy-le-Roi,19103.6
94028,Créteil,19007.7
94033,Fontenay-sous-Bois,22631.4
94034,Fresnes,21963.3
94037,Gentilly,19448
94038,L'Haÿ-les-Roses,22377.1
94041,Ivry-sur-Seine,17344
94042,Joinville-le-Pont,25468.7
94043,Le Kremlin-Bicêtre,21613
94044,Limeil-Brévannes,20965.1
94046,Maisons-Alfort,24125.2
94047,Mandres-les-Roses,26280
94048,Marolles-en-Brie,30553
94052,Nogent-sur-Marne,30012
94053,Noiseau,26043.3
94054,Orly,17663.4
94055,Ormesson-sur-Marne,26190.5
94056,Périgny,26793.8
94058,Le Perreux-sur-Marne,27872.3
94059,Le Plessis-Trévise,23976
94060,La Queue-en-Brie,22803.8
94065,Rungis,28460.7
94067,Saint-Mandé,31523
94068,Saint-Maur-des-Fossés,28809.1
94069,Saint-Maurice,25810
94070,Santeny,29740
94071,Sucy-en-Brie,25180.4
94073,Thiais,22253.5
94074,Valenton,15995.2
94075,Villecresnes,26114.6
94076,Villejuif,19431.7
94077,Villeneuve-le-Roi,20428.7
94078,Villeneuve-Saint-Georges,15491.9
94079,Villiers-sur-Marne,21081.3
94080,Vincennes,30530.7
94081,Vitry-sur-Seine,17915.2
95002,Ableiges,27248.7
95008,Aincourt,24324.1
95011,Ambleville,23726.8
95012,Amenucourt,21996.7
95014,Andilly,27859.8
95018,Argenteuil,17518.3
95019,Arnouville,19286
95023,Arronville,27234
95024,Arthies,24475.5
95026,Asnières-sur-Oise,25982.3
95028,Attainville,25886.7
95039,Auvers-sur-Oise,26212
95040,Avernes,27559.3
95042,Baillet-en-France,27957.2
95046,Banthelu,25553.8
95051,Beauchamp,26301.6
95052,Beaumont-sur-Oise,19979.5
95054,Le Bellay-en-Vexin,26140.8
95055,Bellefontaine,25545
95056,Belloy-en-France,25024.8
95058,Bernes-sur-Oise,21815.2
95059,Berville,27233.2
95060,Bessancourt,24458.1
95061,Béthemont-la-Forêt,29075
95063,Bezons,18766.1
95074,Boisemont,30765.5
95078,Boissy-l'Aillerie,27963.9
95088,Bonneuil-en-France,21186.3
95091,Bouffémont,23507.8
95094,Bouqueval,22545.5
95101,Bray-et-Lû,21349.3
95102,Bréançon,28546.7
95110,Brignancourt,28294
95116,Bruyères-sur-Oise,21365.2
95119,Buhy,23095.2
95120,Butry-sur-Oise,25870
95127,Cergy,18540.8
95134,Champagne-sur-Oise,24375.8
95139,La Chapelle-en-Vexin,24276.3
95141,Charmont,
95142,Chars,22888
95144,Châtenay-en-France,
95149,Chaumontel,26339.3
95150,Chaussy,23422.9
95151,Chauvry,29180.7
95154,Chennevières-lès-Louvres,22183.6
95157,Chérence,25856
95166,Cléry-en-Vexin,25515.5
95169,Commeny,25788.8
95170,Condécourt,25257.8
95176,Cormeilles-en-Parisis,26128
95177,Cormeilles-en-Vexin,23907.2
95181,Courcelles-sur-Viosne,27065.2
95183,Courdimanche,24646
95197,Deuil-la-Barre,22850.5
95199,Domont,23573.3
95203,Eaubonne,24601.7
95205,Écouen,23264.3
95210,Enghien-les-Bains,28366.2
95211,Ennery,27014.8
95212,Épiais-lès-Louvres,21029.1
95213,Épiais-Rhus,27953
95214,Épinay-Champlâtreux,
95218,Éragny,22630
95219,Ermont,22307.5
95229,Ézanville,23077.3
95241,Fontenay-en-Parisis,24183.9
95250,Fosses,21404.4
95252,Franconville,21961.7
95253,Frémainville,28806
95254,Frémécourt,26427.6
95256,Frépillon,25499.5
95257,La Frette-sur-Seine,29272.2
95258,Frouville,30266
95259,Gadancourt,
95268,Garges-lès-Gonesse,13812.4
95270,Genainville,24844.9
95271,Génicourt,27179.5
95277,Gonesse,17382
95280,Goussainville,16644.6
95282,Gouzangrez,31204.3
95287,Grisy-les-Plâtres,27152.5
95288,Groslay,23808.9
95295,Guiry-en-Vexin,27802
95298,Haravilliers,27812.5
95301,Haute-Isle,24007.2
95303,Le Heaulme,26155.6
95304,Hédouville,34026.7
95306,Herblay,25179.3
95308,Hérouville,26490
95309,Hodent,23093.6
95313,L'Isle-Adam,25740
95316,Jagny-sous-Bois,27857.6
95323,Jouy-le-Moutier,22427
95328,Labbeville,26436
95331,Lassy,25452.9
95341,Livilliers,29935.8
95348,Longuesse,26952
95351,Louvres,20836
95352,Luzarches,25740.9
95353,Maffliers,26214.4
95355,Magny-en-Vexin,21438
95365,Mareil-en-France,27360.6
95369,Margency,29628.7
95370,Marines,24281.4
95371,Marly-la-Ville,24123.9
95379,Maudétour-en-Vexin,30511.5
95387,Menouville,
95388,Menucourt,23604.3
95392,Mériel,25393
95394,Méry-sur-Oise,24349.4
95395,Le Mesnil-Aubry,24640.7
95409,Moisselles,25617
95422,Montgeroult,29181.3
95424,Montigny-lès-Cormeilles,19636.7
95426,Montlignon,31350.5
95427,Montmagny,18997.5
95428,Montmorency,26005.5
95429,Montreuil-sur-Epte,24128
95430,Montsoult,26621.1
95436,Mours,25461.1
95438,Moussy,24665.7
95445,Nerville-la-Forêt,27220
95446,Nesles-la-Vallée,28270
95447,Neuilly-en-Vexin,25743.8
95450,Neuville-sur-Oise,29958.4
95452,Nointel,26807.6
95456,Noisy-sur-Oise,24936.6
95459,Nucourt,24987.7
95462,Omerville,23126
95476,Osny,23993
95480,Parmain,26434.3
95483,Le Perchay,26120
95487,Persan,17565.9
95488,Pierrelaye,21415.3
95489,Piscop,25923.3
95491,Le Plessis-Bouchard,26884.3
95492,Le Plessis-Gassot,
95493,Le Plessis-Luzarches,24653.3
95500,Pontoise,19606.6
95504,Presles,27508.9
95509,Puiseux-en-France,24364.7
95510,Puiseux-Pontoise,25049.3
95523,La Roche-Guyon,21100
95527,Roissy-en-France,22708.3
95529,Ronquerolles,26347.6
95535,Sagy,26972.1
95539,Saint-Brice-sous-Forêt,22389.5
95541,Saint-Clair-sur-Epte,19712.7
95543,Saint-Cyr-en-Arthies,25937.1
95554,Saint-Gervais,26222.8
95555,Saint-Gratien,21552.9
95563,Saint-Leu-la-Forêt,26490
95566,Saint-Martin-du-Tertre,23696.2
95572,Saint-Ouen-l'Aumône,19233.3
95574,Saint-Prix,28737.5
95580,Saint-Witz,33465.3
95582,Sannois,21912
95584,Santeuil,28943.3
95585,Sarcelles,14852
95592,Seraincourt,25587
95594,Seugy,26468.9
95598,Soisy-sous-Montmorency,23479.5
95604,Survilliers,21423.1
95607,Taverny,23068.1
95610,Théméricourt,27165.7
95611,Theuville,
95612,Le Thillay,21089
95625,Us,26042
95627,Vallangoujard,28332.7
95628,Valmondois,27998
95633,Vaudherland,
95637,Vauréal,22597.1
95641,Vémars,24340
95651,Vétheuil,23050.7
95652,Viarmes,24965
95656,Vienne-en-Arthies,24418.3
95658,Vigny,26800.7
95660,Villaines-sous-Bois,26523
95675,Villeron,26574.6
95676,Villers-en-Arthies,25561
95678,Villiers-Adam,28242
95680,Villiers-le-Bel,14280.4
95682,Villiers-le-Sec,26294.3
95690,Wy-dit-Joli-Village,29810.5
