2056,943005237,ASPTT DE VILLECRESNES,Asptt de Villecresnes,94075,94440,1,NULL,NULL,NULL,RUE,DU,BOIS D'AUTEUIL,12,123,Salle de sports,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,940000137,NULL,940000950,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:33:42.000Z
2057,753000518,CLUB MED GYM MAILLOT,Club Med Gym Maillot,75117,75017,17,NULL,NULL,NULL,RUE,DU,DEBARCADERE,12,123,Sport en salle (autre),N,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,750001537,750000017,0,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:31:16.000Z
2058,943004514,STADE DE LA PAIX,Stade de la Paix,94034,94260,64,NULL,NULL,NULL,AVENUE,DE LA,PAIX,12,122,"Stade, Parc de sports, Plaine de jeux",O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940000219,NULL,940004384,O,O,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:34:18.000Z
2059,933005646,GYMNASE MAURICE BAQUET,Gymnase Maurice Baquet,93066,93200,0,NULL,NULL,NULL,RUE,NULL,ELSA TRIOLET,12,123,Gymnase,O,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,930000066,NULL,930002209,O,N,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:23:28.000Z
2060,923002976,PISCINE MUNICIPALE,Piscine Municipale,92078,92390,29,NULL,NULL,NULL,RUE,NULL,GEORGES POMPIDOU,12,123,Piscine (regroupement à voir avec Bassin-école),O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,920000022,NULL,920007162,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:33:06.000Z
2061,752003018,TENNIS POLIVEAU,Tennis Poliveau,75105,75005,39,b,NULL,NULL,RUE,NULL,POLIVEAU,12,122,Terrains de tennis,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750001537,750000005,750000455,O,O,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:30:39.000Z
2062,943000725,PISCINE AUGUSTE DELAUNE,Piscine Auguste Delaune,94017,94500,119,NULL,NULL,NULL,RUE,NULL,VERDUN,12,123,Piscine (regroupement à voir avec Bassin-école),O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,940000104,NULL,940013684,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:34:18.000Z
2063,943005052,PETIT DOJO,Petit Dojo,94065,94150,0,NULL,NULL,NULL,PETITE VOIE,DES,FONTAINES,12,123,Sport en salle (autre),NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,940000133,NULL,940004282,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:26:11.000Z
2064,923003688,GYMNASE BALIAT,Gymnase Baliat,92026,92400,70,NULL,NULL,NULL,BOULEVARD,NULL,SAINT DENIS,12,123,Gymnase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,920000029,NULL,920007752,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:25:40.000Z
2065,752003142,GYMNASE PAUL GAUGUIN,Gymnase Paul Gauguin,75109,75009,33,NULL,NULL,NULL,RUE,NULL,MILTON,12,123,Gymnase,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,750001537,750000009,750003995,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:28:49.000Z
2066,752003216,GYMNASE COURCELLES,Gymnase Courcelles,75117,75017,229,NULL,NULL,NULL,RUE,NULL,COURCELLES,12,123,Gymnase,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,750001537,750000017,750002584,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:32:28.000Z
