OBJECTID,N_SQ_EP,L_EP_MAJ,L_EP_MIN,C_CAINSEE,C_POSTAL,N_VOIE,C_SUF1,C_SUF2,C_SUF3,C_DESI,C_LIAISON,L_VOIE,C_NIV1,C_NIV2,C_NIV3,B_PUBLIC,C_GESTION,D_ANNEE_CR,B_SITE,B_MONUMENT,B_LOGISTIQ,L_INF_COMP,LIB_QL1,VAL_QL1,LIB_QL2,VAL_QL2,LIB_QL3,VAL_QL3,LIB_QN1,VAL_QN1,LIB_QN2,VAL_QN2,LIB_QN3,VAL_QN3,N_SQ_CO,N_SQ_AR,N_SQ_EE,B_LOCAL,B_TERRITOR,B_METROPOL,C_MET,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,N_SQ_IR
194,923005352,"PARC DES VARENNES","Parc des Varennes",92040,92130,0,"NULL","NULL","NULL","RUE","NULL","FOUCHER LEPELLETIER",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000041,0,920010045,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",920000326
195,753001540,"JARDIN DE FALBALA - SQUARE DU MOULIN DE LA VIERGE","Jardin de Falbala - Square du Moulin de la Vierge",75114,75014,20,"NULL","NULL","NULL","RUE","DE","GERGOVIE",15,151,15113,"N","A",1982,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001685,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",750004797
196,943006051,"PARC DÉPARTEMENTAL DU COTEAU","Parc Départemental du Coteau",94037,94250,0,"NULL","NULL","NULL","RUE","NULL","GANDIHON",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000110,0,940009765,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",940003090
197,923005383,"PARC FREDERIC PIC","Parc Frederic Pic",92075,92170,0,"NULL","NULL","NULL","PLACE","NULL","KENNEDY",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000043,0,920003219,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",920002898
198,923005353,"PARC DE LA COUR D'HONNEUR","Parc de la Cour d'Honneur",92040,92130,0,"NULL","NULL","NULL","RUE","NULL","MAURICE CHAMPEAU",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000041,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920002887
199,933006200,"PARC DE LA MARE À LA VEUVE","Parc de la Mare à La Veuve",93010,93140,0,"NULL","NULL","NULL","RUE","DE","METZ",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000077,0,930003366,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",930003768
200,943006015,"L'ILE DÉPARTEMENTAL DE L'ABREUVOIR","L'ile Départemental de l'Abreuvoir",94017,94500,0,"NULL","NULL","NULL","PONT","DE","CHAMPIGNY",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000104,0,940002443,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",940001298
201,753001510,"JARDIN VICTOR SCHOELCHER","Jardin Victor Schoelcher",75110,75010,107,"b","NULL","NULL","RUE","DU","FAUBOURG SAINT-DENIS",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000010,750004866,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",750004236
202,923005245,"PARC LEONARD DE VINCI","Parc Leonard de Vinci",92019,92290,0,"NULL","NULL","NULL","AVENUE","NULL","LEONARD DE VINCI",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000055,0,920003332,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",920003021
203,943006778,"PARC RASPAIL","Parc Raspail",94016,94230,0,"NULL","NULL","NULL","RUE","NULL","GALLIENI",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000141,0,940013736,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",940003195
204,753002436,"PARC ANDRÉ CITROEN - EXTENSION LOCAUX SPA","Parc André Citroen - Extension locaux SPA",75115,75015,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2012,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,750001936,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",750004759
205,933006426,"PARC FORESTIER NATIONAL DE SEVRAN LA POUDRERIE","Parc Forestier National de Sevran la Poudrerie",93071,93270,0,"NULL","NULL","NULL","ALLEE","NULL","EUGENE BURLOT",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000068,0,930002559,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",930001778
206,943006208,"BOIS DE GRAPPEREAU","Bois de Grappereau",94070,94440,0,"NULL","NULL","NULL","ROUTE","NULL","SYLVIE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000129,0,940001812,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",940003514
207,943006004,"PARC DES EPIVANS","Parc des Epivans",94033,94120,0,"NULL","NULL","NULL","AVENUE","DE","NEUILLY",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000177,0,940009384,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",940003826
208,923005196,"PARC PAYSAGER FRANÇOIS MITTERAND","Parc Paysager François Mitterand",92007,92220,0,"NULL","NULL","NULL","RUE","NULL","BLAISE PASCAL",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000050,0,920003440,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",920002992
209,933006172,"PARC DÉPARTEMENTAL DE LA FOSSE MAUSSOIN","Parc Départemental de la Fosse Maussoin",93014,93390,0,"NULL","NULL","NULL","ALLEE","DE LA","CHAPELLE",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000076,0,930003180,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930000765
210,753001541,"JARDIN PARTAGÉ VERT TIGE","Jardin Partagé Vert Tige",75114,75014,19,"NULL","NULL","NULL","RUE","DE","COULMIERS",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750003811,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",750004827
211,923005336,"PARC GAUER","Parc Gauer",92048,92190,0,"NULL","NULL","NULL","RUE","DE L'","ABBAYE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000045,0,920003227,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",920002845
212,933006344,"PARC DES COTEAUX D'AVRON","Parc des Coteaux d'Avron",93049,93360,0,"NULL","NULL","NULL","RUE","NULL","ALEXANDER FLEMING",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000185,0,930010949,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930000943
213,943006230,"BOIS DE LA JUSTICE","Bois de la Justice",94075,94440,0,"NULL","NULL","NULL","ALLEE","DU","CHATEAU",15,151,15111,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000137,0,940001952,"N","N","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",940003526
214,933006182,"LA ROSERAIE","La Roseraie",93005,93600,0,"NULL","NULL","NULL","AVENUE","DU","MARECHAL JUIN",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000059,0,930003575,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930001884
215,943006006,"PARC DES OLYMPIADES","Parc des Olympiades",94033,94120,0,"NULL","NULL","NULL","AVENUE","DES","OLYMPIADES",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000177,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",940003887
216,943006075,"PARC SAINT-PIERRE","Parc Saint-Pierre",94059,94420,25,"NULL","NULL","NULL","AVENUE","NULL","SAINT PIERRE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000213,0,940003294,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",940001548
217,923005335,"PARC DU POTAGER DU DAUPHIN","Parc du Potager du Dauphin",92048,92190,0,"NULL","NULL","NULL","RUE","NULL","PORTO RICHE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000045,0,920007603,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",920002850
218,753002048,"PARC FLORAL DE PARIS","Parc Floral de Paris",75112,75012,0,"NULL","NULL","NULL","ROUTE","NULL","PYRAMIDE",15,151,15112,"O","M",0,"O","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","698957","NULL","NULL",750001537,750000012,750003343,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",750004882
219,753001537,"JARDIN PARTAGÉ DU SQUARE AUGUSTE RENOIR","Jardin Partagé du Square Auguste Renoir",75114,75014,0,"NULL","NULL","NULL","RUE","NULL","MARINIERS",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001700,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",750004822
220,933006295,"PARC JEAN MOULIN","Parc Jean Moulin",93027,93120,0,"NULL","NULL","NULL","AVENUE","DE LA","REPUBLIQUE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000069,0,930003250,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930004901
221,933006368,"BOIS DES ORMES","Bois des Ormes",93047,93370,0,"NULL","NULL","NULL","BOULEVARD","NULL","HARDY",15,151,15111,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000081,0,930000120,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930000893
222,933006296,"PARC DU MOULIN FAYVON","Parc du Moulin Fayvon",93027,93120,0,"NULL","NULL","NULL","AVENUE","NULL","ROGER SALENGRO",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000069,0,930013103,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930002108
223,753002736,"JARDIN PARTAGÉ LABORI-CLIGNANCOURT","Jardin partagé Labori-Clignancourt",75118,75018,5,"NULL","NULL","NULL","RUE","NULL","BINET",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750005213,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",750004862
224,933006405,"PARC ABEL MEZIERES","Parc Abel Mezieres",93070,93400,12,"NULL","NULL","NULL","RUE","NULL","ALBERT DHALENNE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000075,0,930008441,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",930002350
225,923005278,"PARC DES SEVINES","Parc des Sevines",92036,92230,0,"NULL","NULL","NULL","RUE","DU","MOULIN DE CAGE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000145,0,920013206,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920002426
226,923005381,"JARDIN DE LA MÉNAGERIE","Jardin de la Ménagerie",92071,92330,0,"NULL","NULL","NULL","BOULEVARD","NULL","COLBERT",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000054,0,920002499,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920003004
227,923005209,"PARC DES SARMENTS","Parc des Sarments",92020,92320,14,"NULL","NULL","NULL","ALLEE","NULL","GEORGES POMPIDOU",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000049,0,920003394,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",920000160
228,923005310,"PARC WANGEN IM ALLGAU","Parc Wangen Im Allgau",92035,92250,10,"NULL","NULL","NULL","AVENUE","NULL","FOCH",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000028,0,920007492,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",920000299
229,933006201,"BOIS DE BONDY","Bois de Bondy",93010,93140,0,"NULL","NULL","NULL","RUE","NULL","ANDRE SAKHAROV",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000077,0,930000112,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930000733
230,753001536,"LE LAPIN OUVRIER - JARDIN DE LA ZAC DIDOT","Le Lapin Ouvrier - Jardin de la ZAC Didot",75114,75014,6,"NULL","NULL","NULL","PLACE","DE LA","GARENNE",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750005359,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",750004793
231,923005422,"PARC DÉPARTEMENTAL DU MONT VALERIEN","Parc Départemental du Mont Valerien",92073,92150,0,"NULL","NULL","NULL","ROUTE","DES","FUSILLES DE LA RESISTANCE",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000034,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",920002654
232,923005409,"PARC MARIE BONAPARTE","Parc Marie Bonaparte",92064,92210,126,"NULL","NULL","NULL","BOULEVARD","DE LA","REPUBLIQUE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000035,0,920003263,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",920000536
233,923005327,"PARC SALAGNAC","Parc Salagnac",92046,92240,0,"NULL","NULL","NULL","RUE","NULL","HOCHE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000044,0,920003259,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",920002923
234,933006297,"PARC DÉPARTEMENTAL DE LA COURNEUVE","Parc Départemental de la Courneuve",93027,93120,55,"b","NULL","NULL","AVENUE","NULL","WALDECK ROCHET",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000069,0,930013103,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",930002108
235,943006184,"PARC DE L'HÔTEL DE VILLE","Parc de l'Hôtel de Ville",94065,94150,0,"NULL","NULL","NULL","RUE","NULL","SAINTE GENEVIEVE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000133,0,940003338,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",940003155
236,943006031,"PARC DUPEYROUX","Parc Dupeyroux",94028,94000,0,"NULL","NULL","NULL","RUE","DES","MECHES",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000118,0,940003204,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",940003454
237,923005320,"PARC YOURI GARGARINE","Parc Youri Gargarine",92044,92300,0,"NULL","NULL","NULL","ALLEE","NULL","YOURI GAGARINE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000150,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920000362
238,753001563,"L'ILOT LILAS","L'Ilot Lilas",75119,75019,295,"NULL","NULL","NULL","RUE","DE","BELLEVILLE",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750002898,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",750004213
239,933006351,"PARC GEORGES POMPIDOU","Parc Georges Pompidou",93046,93190,0,"NULL","NULL","NULL","CHEMIN","DE","VAUJOURS",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000072,0,930012308,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930000882
240,943006166,"PARC DES GRUYERES","Parc des Gruyeres",94046,94700,0,"NULL","NULL","NULL","RUE","DU","DIX HUIT JUIN 1940",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000111,0,940013012,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",940001487
241,933006434,"PARC DU SAUSSET","Parc du Sausset",93078,93420,0,"NULL","NULL","NULL","AVENUE","DU","SAUSSET",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000058,0,930003203,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930001201
242,933006433,"PARC DE LA ROSERAIE","Parc de la Roseraie",93078,93420,0,"NULL","NULL","NULL","AVENUE","NULL","CHARLEMAGNE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000058,0,930003300,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930001786
243,753001555,"EGLISE SAINT-SERGE","Eglise Saint-Serge",75119,75019,93,"NULL","NULL","NULL","RUE","DE","CRIMEE",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750002981,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",750003991
244,943005622,"JARDIN CASTAGNARY","Jardin Castagnary",75115,75015,0,"NULL","NULL","NULL","RUE","DU","BOCAGE",15,151,15112,"O","M",2016,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,0,"NULL","NULL","NULL","NULL","BEAUREGA","2016-12-20T13:19:50.000Z","BEAUREGA","2017-05-03T15:35:29.000Z",750003947
245,933006184,"PARC BIGOTTINI","Parc Bigottini",93005,93600,0,"NULL","NULL","NULL","RUE","DE LA","CROIX BLANCHE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000059,0,930006376,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930001901
246,923005197,"PARC DU PUITS SAINT-ETIENNE","Parc du Puits Saint-Etienne",92007,92220,0,"NULL","NULL","NULL","RUE","NULL","ETIENNE DOLET",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000050,0,0,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920002959
247,933006415,"PARC JEAN MERMOZ","Parc Jean Mermoz",93077,93250,118,"NULL","NULL","NULL","GRANDE RUE","NULL","NULL",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000084,0,930003247,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",930003789
248,933006367,"PARC PESCAROLO","Parc Pescarolo",93047,93370,0,"NULL","NULL","NULL","RUE","DES","MOULINS",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000081,0,930005820,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",930000895
249,753002663,"JARDIN DU MUSEE RODIN","Jardin du Musée Rodin",75107,75007,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"O","E",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000007,750000624,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",750004496
250,933006419,"PARC BADIER","Parc Badier",93071,93270,0,"NULL","NULL","NULL","AVENUE","DE","LIVRY",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000068,0,930003284,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930001838
251,753001559,"JARDIN DE LA BUTTE BERGEYRE","Jardin de la Butte Bergeyre",75119,75019,76,"NULL","NULL","NULL","RUE","NULL","GEORGES LARDENNOIS",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750002894,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",750004212
252,923005242,"PARC DÉPARTEMENTAL DE LA VALLÉE AUX LOUPS","Parc Départemental de la Vallée Aux Loups",92019,92290,0,"NULL","NULL","NULL","RUE","DE","CHATEAUBRIAND",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000055,0,920003184,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",920003012
